Animal_Id,Location,Fittness,Line,harvest,Weight_initial,Weight_final,Length_initial,Length_final,weight_init_std,country
10977582,Kunduchi,Adequate,Kilola,Yes,26.54,90.5,9.2,13.1,-0.8839964437187261,Africa
10975626,Kunduchi,Adequate,Kilola,Yes,60.72,133.5,12.2,16.0,0.6661431267341279,Africa
10977591,Kunduchi,Adequate,Kilola,Yes,76.57,133.6,12.9,16.0,1.3849761340974318,Africa
10977051,Kunduchi,Adequate,Kilola,Yes,77.14,100.9,13.3,16.0,1.4108269110183838,Africa
10976707,Kunduchi,Adequate,Kilola,Yes,82.14,147.4,13.6,15.8,1.637588112079363,Africa
10977085,Kunduchi,Adequate,Kilola,Yes,69.61,97.5,13.2,15.8,1.069324542220549,Africa
10977165,Kunduchi,Adequate,Kilola,Yes,76.06,124.4,13.2,15.5,1.3618464915892123,Africa
10976969,Kunduchi,Adequate,Kilola,Yes,61.4,162.6,13.3,16.6,0.6969826500784211,Africa
10977449,Kunduchi,Adequate,Kilola,Yes,56.31,74.8,11.8,13.3,0.4661397473983444,Africa
10977438,Kunduchi,Adequate,Kilola,Yes,46.32,90.3,11.4,14.0,0.013070867678507814,Africa
10977299,Kunduchi,Adequate,Kilola,Yes,56.67,,12.1,,0.4824665538747349,Africa
10977273,Kunduchi,Adequate,Kilola,Yes,43.08,126.4,10.9,14.7,-0.13387039060900682,Africa
10977132,Kunduchi,Adequate,Kilola,Yes,40.16,116.4,10.8,14.7,-0.26629893202861876,Africa
10977605,Kunduchi,Adequate,Kilola,Yes,23.07,73.5,9.1,12.7,-1.0413687172550457,Africa
10977104,Kunduchi,Adequate,Kilola,Yes,32.84,77.0,10.5,13.0,-0.598277330381892,Africa
10977212,Kunduchi,Adequate,Kilola,Yes,39.44,67.7,10.5,12.5,-0.2989525449813997,Africa
10977216,Kunduchi,Adequate,Kilola,Yes,35.23,72.6,10.3,12.5,-0.48988547627474427,Africa
10977057,Kunduchi,Adequate,Kilola,Yes,22.79,98.2,8.8,13.6,-1.0540673445144606,Africa
10977444,Kunduchi,Adequate,Kilola,Yes,30.65,109.9,9.7,14.0,-0.6975987364466012,Africa
10977034,Kunduchi,Adequate,Kilola,Yes,45.41,129.5,10.5,15.0,-0.028199670914590573,Africa
10977252,Kunduchi,Adequate,Kilola,Yes,41.7,130.0,11.2,15.0,-0.1964564821018369,Africa
10977191,Kunduchi,Adequate,Kilola,Yes,21.19,62.5,8.6,11.8,-1.1266309288539738,Africa
10977525,Kunduchi,Adequate,Kilola,Yes,27.45,,9.3,,-0.8427259051256278,Africa
10977609,Kunduchi,Adequate,Kilola,Yes,26.7,95.4,9.5,14.1,-0.8767400852847748,Africa
10976844,Kunduchi,Adequate,Kilola,Yes,19.3,84.8,8.4,12.0,-1.212346662855024,Africa
10977476,Kunduchi,Adequate,Kilola,Yes,16.19,47.1,8.0,10.0,-1.353392129914953,Africa
10977478,Kunduchi,Adequate,Kilola,Yes,23.1,61.1,8.7,12.0,-1.0400081500486797,Africa
10977255,Kunduchi,Adequate,Kilola,Yes,22.7,58.1,8.6,11.5,-1.058149046133558,Africa
10977580,Kunduchi,Adequate,Kilola,Yes,15.32,,7.7,,-1.3928485788995635,Africa
10974909,Kunduchi,Adequate,Ruaha,Yes,47.57,,11.6,,0.06976116794375262,Africa
10974722,Kunduchi,Adequate,Ruaha,Yes,45.2,,11.8,,-0.03772364135915142,Africa
10975090,Kunduchi,Adequate,Ruaha,Yes,35.46,41.4,10.7,12.0,-0.479454461025939,Africa
10975277,Kunduchi,Adequate,Ruaha,Yes,23.04,54.3,9.0,11.3,-1.0427292844614116,Africa
10974779,Kunduchi,Adequate,Ruaha,Yes,24.36,60.4,9.1,11.5,-0.982864327381313,Africa
10974773,Kunduchi,Adequate,Ruaha,Yes,31.31,40.5,10.3,12.5,-0.6676662579065519,Africa
10975351,Kunduchi,Adequate,Ruaha,Yes,27.33,49.7,10.0,12.0,-0.8481681739510915,Africa
10975318,Kunduchi,Adequate,Ruaha,Yes,17.56,38.1,8.5,10.2,-1.2912595608242448,Africa
10975091,Kunduchi,Adequate,Ruaha,Yes,21.82,52.5,9.0,11.1,-1.0980590175202904,Africa
10975227,Kunduchi,Adequate,Ruaha,Yes,17.54,50.3,7.8,11.0,-1.2921666056284886,Africa
10974965,Kunduchi,Adequate,Ruaha,Yes,15.12,39.8,7.6,10.2,-1.4019190269420028,Africa
10975128,Kunduchi,Adequate,Ruaha,Yes,16.47,50.4,8.0,11.2,-1.3406935026555382,Africa
10974846,Kunduchi,Adequate,Ruaha,Yes,17.66,47.0,8.1,10.5,-1.2867243368030252,Africa
10974801,Kunduchi,Adequate,Ruaha,Yes,15.84,,8.0,,-1.3692654139892215,Africa
10975055,Kunduchi,Adequate,Ruaha,Yes,14.33,,8.0,,-1.4377472967096374,Africa
10975057,Kunduchi,Adequate,Ruaha,Yes,15.24,31.0,7.7,9.5,-1.396476758116539,Africa
10974871,Kunduchi,Adequate,Ruaha,Yes,29.13,41.7,9.2,10.3,-0.7665341415691388,Africa
10974869,Kunduchi,Adequate,Ruaha,Yes,14.33,38.7,7.7,10.3,-1.4377472967096374,Africa
10974770,Kunduchi,Adequate,Ruaha,Yes,20.56,41.6,8.6,10.4,-1.1552028401876573,Africa
10974734,Kunduchi,Adequate,Ruaha,Yes,11.68,,7.1,,-1.5579307332719563,Africa
10974666,Kunduchi,Adequate,Ruaha,Yes,11.94,33.7,7.2,9.6,-1.5461391508167854,Africa
10977059,Kunduchi,Adequate,Ruaha,Yes,19.72,64.5,8.6,12.0,-1.1932987219659017,Africa
10977353,Kunduchi,Adequate,Ruaha,Yes,41.48,111.4,11.1,14.1,-0.20643397494852023,Africa
10977483,Kunduchi,Adequate,Ruaha,Yes,35.15,72.3,10.2,12.0,-0.4935136554917199,Africa
10976953,Kunduchi,Adequate,Ruaha,Yes,29.48,63.8,9.7,12.1,-0.7506608574948702,Africa
10976962,Kunduchi,Adequate,Ruaha,Yes,24.36,66.1,9.3,12.0,-0.982864327381313,Africa
10977599,Kunduchi,Adequate,Ruaha,Yes,25.82,49.7,9.1,11.0,-0.916650056671507,Africa
10977247,Kunduchi,Adequate,Ruaha,Yes,21.28,,8.5,,-1.122549227234876,Africa
10977827,Kunduchi,Adequate,Ruaha,Yes,17.68,,8.1,,-1.2858172919987814,Africa
10976675,Kunduchi,Adequate,Ruaha,Yes,18.75,,8.5,,-1.2372903949717318,Africa
10977269,Kunduchi,Adequate,Ruaha,Yes,25.33,,9.1,,-0.9388726543754831,Africa
10977604,Kunduchi,Adequate,Ruaha,Yes,16.03,40.4,7.9,10.1,-1.3606484883489043,Africa
10977550,Kunduchi,Adequate,Ruaha,Yes,15.16,,7.5,,-1.4001049373335148,Africa
10976764,Kunduchi,Adequate,Ruaha,Yes,14.6,34.7,7.8,10.0,-1.4255021918523443,Africa
10977408,Kunduchi,Adequate,Ruaha,Yes,15.14,28.7,7.9,9.1,-1.4010119821377587,Africa
10977339,Kunduchi,Adequate,Ruaha,Yes,16.45,,7.6,,-1.341600547459782,Africa
10977092,Kunduchi,Adequate,Ruaha,Yes,14.04,,7.6,,-1.4508994463711742,Africa
10977159,Kunduchi,Adequate,Ruaha,Yes,13.73,,7.4,,-1.4649586408369546,Africa
10977554,Kunduchi,Adequate,Ruaha,Yes,13.12,45.9,7.2,10.8,-1.4926235073663945,Africa
10977381,Kunduchi,Adequate,Ruaha,Yes,14.72,36.4,7.3,10.0,-1.420059923026881,Africa
10976793,Kunduchi,Adequate,Ruaha,Yes,13.95,,7.4,,-1.4549811479902717,Africa
10976663,Kunduchi,Adequate,Ruaha,Yes,15.95,39.0,7.6,9.7,-1.3642766675658802,Africa
10977275,Kunduchi,Adequate,Ruaha,Yes,19.14,35.0,8.4,9.8,-1.2196030212889752,Africa
10977559,Kunduchi,Adequate,Ruaha,Yes,37.16,82.8,10.5,13.2,-0.4023556526652063,Africa
10977513,Kunduchi,Adequate,Ruaha,Yes,14.29,42.4,7.6,11.0,-1.4395613863181251,Africa
10977390,Kunduchi,Adequate,Ruaha,Yes,27.75,,9.5,,-0.829120233061969,Africa
10977523,Kunduchi,Adequate,Ruaha,Yes,12.76,37.7,7.4,10.0,-1.5089503138427849,Africa
10977491,Kunduchi,Adequate,Ruaha,Yes,9.78,,6.6,,-1.6440999896751285,Africa
10977149,Kunduchi,Adequate,Ruaha,Yes,9.2,,6.7,,-1.6704042889982018,Africa
10977045,Kunduchi,Adequate,Ruaha,Yes,27.08,44.0,9.1,10.3,-0.8595062340041404,Africa
10977228,Kunduchi,Adequate,Ruaha,Yes,14.6,31.9,7.6,9.3,-1.4255021918523443,Africa
10977036,Kunduchi,Adequate,Ruaha,Yes,21.02,34.8,8.6,10.0,-1.1343408096900471,Africa
10976931,Kunduchi,Adequate,Ruaha,Yes,32.69,,9.7,,-0.6050801664137216,Africa
10977431,Kunduchi,Adequate,Ruaha,Yes,37.19,78.4,11.8,13.0,-0.4009950854588404,Africa
10976864,Kunduchi,Adequate,Ruaha,Yes,19.72,49.8,9.4,11.2,-1.1932987219659017,Africa
10976799,Kunduchi,Adequate,Ruaha,Yes,11.21,,6.8,,-1.5792462861716883,Africa
10977570,Kunduchi,Adequate,Ruaha,Yes,39.74,90.0,10.3,13.5,-0.2853468729177408,Africa
10976720,Kunduchi,Adequate,Ruaha,Yes,20.04,51.6,8.5,11.2,-1.178786005097999,Africa
10977364,Kunduchi,Adequate,Ruaha,Yes,17.08,55.6,8.0,11.2,-1.3130286361260988,Africa
10977585,Kunduchi,Adequate,Ruaha,Yes,12.79,,7.2,,-1.507589746636419,Africa
10977447,Kunduchi,Adequate,Ruaha,Yes,27.54,53.6,9.8,11.5,-0.8386442035065302,Africa
10977010,Kunduchi,Adequate,Ruaha,Yes,23.26,,9.0,,-1.0327517916147284,Africa
10977405,Kunduchi,Adequate,Ruaha,Yes,34.8,53.3,10.3,14.7,-0.5093869395659885,Africa
10976709,Kunduchi,Adequate,Ruaha,Yes,30.4,65.6,10.2,12.0,-0.7089367964996501,Africa
10976646,Kunduchi,Adequate,Ruaha,Yes,19.08,61.8,8.2,12.0,-1.222324155701707,Africa
10977623,Kunduchi,Adequate,Ruaha,Yes,26.84,72.2,9.2,12.5,-0.8703907716550673,Africa
10977076,Kunduchi,Adequate,Ruaha,Yes,24.58,54.6,9.0,11.2,-0.97288683453463,Africa
10977530,Kunduchi,Adequate,Ruaha,Yes,13.88,46.1,7.7,11.0,-1.4581558048051253,Africa
10977563,Kunduchi,Adequate,Ruaha,Yes,14.75,36.6,7.7,9.5,-1.418699355820515,Africa
10977199,Kunduchi,Adequate,Ruaha,Yes,9.8,,6.9,,-1.6431929448708846,Africa
10977429,Kunduchi,Adequate,Ruaha,Yes,34.0,102.8,10.2,14.3,-0.545668731735745,Africa
10976691,Kunduchi,Adequate,Ruaha,Yes,12.52,33.9,7.5,9.6,-1.519834851493712,Africa
10977061,Kunduchi,Adequate,Ruaha,Yes,13.45,,7.3,,-1.4776572680963695,Africa
10977176,Kunduchi,Adequate,Ruaha,Yes,29.13,86.1,9.8,13.0,-0.7665341415691388,Africa
10977312,Kunduchi,Adequate,Ruaha,Yes,12.28,29.9,7.3,9.3,-1.5307193891446387,Africa
10976156,Pangani,Adequate,Wami,Yes,74.58,250.95,12.4,19.2,1.2947251760751624,Africa
10975688,Pangani,Adequate,Wami,Yes,53.23,206.31,11.4,18.0,0.32645484754478094,Africa
10975938,Pangani,Adequate,Wami,Yes,64.45,242.88,12.4,19.6,0.8353069827256187,Africa
10975877,Pangani,Adequate,Wami,Yes,81.56,259.15,13.3,21.5,1.6112838127562896,Africa
10975925,Pangani,Adequate,Wami,Yes,63.61,303.81,13.0,20.3,0.797211100947374,Africa
10976549,Pangani,Adequate,Wami,Yes,54.26,115.49,12.0,15.8,0.37316765496334275,Africa
10976539,Pangani,Adequate,Wami,Yes,68.17,224.54,13.1,19.2,1.004017316314987,Africa
10975850,Pangani,Adequate,Wami,Yes,72.34,294.63,12.9,20.0,1.1931361579998438,Africa
10976364,Pangani,Adequate,Wami,Yes,60.83,169.45,12.2,17.5,0.6711318731574695,Africa
10976118,Pangani,Adequate,Wami,Yes,73.44,178.32,13.3,18.7,1.2430236222332591,Africa
10977543,Pangani,Adequate,Wami,Yes,60.27,,13.1,,0.64573461863864,Africa
10976380,Pangani,Adequate,Wami,Yes,52.48,161.39,12.4,17.1,0.29244066738563407,Africa
10976176,Pangani,Adequate,Wami,Yes,67.73,213.52,13.5,19.5,0.9840623306216211,Africa
10979001,Pangani,Adequate,Wami,Yes,63.11,,12.8,,0.774534980841276,Africa
10976147,Pangani,Adequate,Wami,Yes,70.33,226.3,13.5,20.0,1.10197815517333,Africa
10976209,Pangani,Adequate,Wami,Yes,74.56,226.25,13.3,19.0,1.2938181312709187,Africa
10975801,Pangani,Adequate,Wami,Yes,57.86,207.91,12.4,18.5,0.5364357197272478,Africa
10976276,Pangani,Adequate,Wami,Yes,46.66,167.87,11.2,18.0,0.028490629350654235,Africa
10975870,Pangani,Adequate,Wami,Yes,61.68,261.64,13.0,20.7,0.709681277337836,Africa
10976355,Pangani,Adequate,Wami,Yes,81.03,270.53,13.9,20.5,1.5872471254438256,Africa
10976466,Pangani,Adequate,Wami,Yes,75.04,281.91,13.2,21.5,1.3155872065727727,Africa
10976171,Pangani,Adequate,Wami,Yes,64.55,,13.0,,0.839842206746838,Africa
10976560,Pangani,Adequate,Wami,Yes,65.22,209.28,12.7,18.5,0.8702282076890092,Africa
10976542,Pangani,Adequate,Wami,Yes,51.1,210.25,11.7,18.5,0.229854575892804,Africa
10975989,Pangani,Adequate,Wami,Yes,57.1,142.8,12.7,16.5,0.501968017165979,Africa
10975922,Pangani,Adequate,Wami,Yes,44.45,,11.3,,-0.0717378215182983,Africa
10975891,Pangani,Adequate,Wami,Yes,47.48,177.86,11.5,17.5,0.06567946632465484,Africa
10976199,Pangani,Adequate,Wami,Yes,47.2,177.86,11.5,17.5,0.05298083906524027,Africa
10975720,Pangani,Adequate,Wami,Yes,34.03,300.29,14.2,20.3,-0.5443081645293791,Africa
10976369,Pangani,Adequate,Wami,Yes,80.86,187.51,13.6,18.0,1.5795372446077522,Africa
10975899,Pangani,Adequate,Wami,Yes,77.64,179.21,13.3,18.0,1.4335030311244819,Africa
10976438,Pangani,Adequate,Wami,Yes,74.05,,13.2,,1.2706884887626986,Africa
10975647,Pangani,Adequate,Wami,Yes,78.22,273.0,13.2,20.2,1.4598073304475552,Africa
10976062,Pangani,Adequate,Wami,Yes,70.61,231.29,13.0,19.2,1.1146767824327448,Africa
10976210,Pangani,Adequate,Wami,Yes,79.81,238.13,13.5,19.5,1.5319173923849467,Africa
10976502,Pangani,Adequate,Wami,Yes,78.56,325.4,13.6,21.0,1.475227092119702,Africa
10975716,Pangani,Adequate,Wami,Yes,56.94,128.65,12.1,16.0,0.4947116587320276,Africa
10976077,Pangani,Adequate,Wami,Yes,59.68,178.19,12.4,16.5,0.6189767969134443,Africa
10975646,Pangani,Adequate,Wami,Yes,69.53,295.08,13.5,20.5,1.0656963630035734,Africa
10976152,Pangani,Adequate,Wami,Yes,34.44,103.66,10.7,15.0,-0.525713746042379,Africa
10975872,Pangani,Adequate,Wami,Yes,49.29,283.78,12.0,20.0,0.14776702110872944,Africa
10976282,Pangani,Adequate,Wami,Yes,72.63,240.36,13.5,19.5,1.2062883076613804,Africa
10975708,Pangani,Adequate,Wami,Yes,70.12,272.35,13.5,20.0,1.0924541847287692,Africa
10976299,Pangani,Adequate,Wami,Yes,56.7,252.26,12.3,19.7,0.4838271210811008,Africa
10975985,Pangani,Adequate,Wami,Yes,50.79,196.87,11.5,18.3,0.2157953814270232,Africa
10976011,Pangani,Adequate,Wami,Yes,61.79,212.9,12.4,18.5,0.7146700237611775,Africa
10976254,Pangani,Adequate,Wami,Yes,51.29,171.16,12.2,17.2,0.23847150153312113,Africa
10976233,Pangani,Adequate,Wami,Yes,67.09,197.83,13.0,19.0,0.9550368968858157,Africa
10976536,Pangani,Adequate,Wami,Yes,63.95,170.83,12.8,17.5,0.8126308626195207,Africa
10975929,Pangani,Adequate,Wami,Yes,41.09,175.61,11.1,17.6,-0.22412134863127633,Africa
10976240,Pangani,Adequate,Wami,Yes,50.16,224.89,12.0,19.0,0.1872234700933397,Africa
10976493,Pangani,Adequate,Wami,Yes,58.29,,12.9,,0.555937183018492,Africa
10976290,Pangani,Adequate,Wami,Yes,47.41,182.5,11.7,17.7,0.06250480950980113,Africa
10975751,Pangani,Adequate,Wami,Yes,38.86,152.3,11.0,16.3,-0.3252568443044732,Africa
10976386,Pangani,Adequate,Wami,Yes,52.04,162.19,12.2,17.4,0.272485681692268,Africa
10976238,Pangani,Adequate,Wami,Yes,42.94,160.83,11.3,17.0,-0.14021970423871427,Africa
10976568,Pangani,Adequate,Wami,Yes,70.48,176.19,12.8,17.0,1.1087809912051596,Africa
10976077,Pangani,Adequate,Wami,Yes,79.49,178.19,13.0,16.5,1.5174046755170438,Africa
10976204,Pangani,Adequate,Wami,Yes,74.78,,13.1,,1.3037956241176016,Africa
10976076,Pangani,Adequate,Wami,Yes,66.69,138.96,12.4,17.8,0.936896000800937,Africa
10975918,Pangani,Adequate,Wami,Yes,55.91,186.01,11.5,17.0,0.44799885131346584,Africa
10975993,Pangani,Adequate,Wami,Yes,76.22,183.23,13.0,17.3,1.3691028500231635,Africa
10976417,Pangani,Adequate,Wami,Yes,52.04,105.76,11.5,14.3,0.272485681692268,Africa
10975694,Pangani,Adequate,Wami,Yes,72.37,230.39,13.0,18.5,1.1944967252062098,Africa
10976055,Pangani,Adequate,Wami,Yes,80.7,114.54,13.3,15.0,1.5722808861738011,Africa
10976494,Pangani,Adequate,Wami,Yes,46.21,139.6,11.1,16.5,0.008082121255166297,Africa
10976031,Pangani,Adequate,Wami,Yes,54.39,173.6,11.7,16.5,0.3790634461909283,Africa
10975841,Pangani,Adequate,Wami,Yes,56.1,108.63,12.6,14.5,0.45661577695378325,Africa
10976454,Pangani,Adequate,Wami,Yes,55.1,147.39,11.8,15.6,0.4112635367415874,Africa
10976216,Pangani,Adequate,Wami,Yes,25.74,109.67,9.0,14.6,-0.9202782358884828,Africa
10976112,Pangani,Adequate,Wami,Yes,69.42,160.03,13.0,17.0,1.0607076165802318,Africa
10976540,Pangani,Adequate,Wami,Yes,47.54,84.33,11.3,13.4,0.0684006007373867,Africa
10976022,Pangani,Adequate,Wami,Yes,48.83,66.2,11.6,13.5,0.1269049906111193,Africa
10976487,Pangani,Adequate,Wami,Yes,26.33,73.84,9.3,13.0,-0.8935204141632872,Africa
10976397,Pangani,Adequate,Wami,Yes,32.75,125.51,10.2,15.0,-0.6023590320009898,Africa
10976471,Pangani,Adequate,Wami,Yes,49.21,109.01,11.2,14.5,0.14413884189175383,Africa
10975739,Pangani,Adequate,Wami,Yes,48.25,89.93,11.5,13.7,0.10060069128804579,Africa
10975725,Pangani,Adequate,Wami,Yes,28.18,,9.2,,-0.8096187697707249,Africa
10976247,Pangani,Adequate,Wami,Yes,26.68,102.86,9.2,14.5,-0.8776471300890186,Africa
10975759,Pangani,Adequate,Wami,Yes,64.56,104.59,12.5,14.5,0.8402957291489601,Africa
10976429,Pangani,Adequate,Wami,Yes,47.3,120.13,11.5,15.0,0.0575160630864596,Africa
10976428,Pangani,Adequate,Wami,Yes,67.24,166.52,12.8,16.8,0.9618397329176447,Africa
10975895,Pangani,Adequate,Wami,Yes,63.91,93.09,12.5,14.0,0.8108167730110326,Africa
10976414,Pangani,Adequate,Wami,Yes,59.47,167.61,12.5,16.6,0.6094528264688831,Africa
10976129,Pangani,Adequate,Wami,Yes,57.56,129.09,11.8,16.7,0.5228300476635892,Africa
10976559,Pangani,Adequate,Wami,Yes,57.21,203.71,11.6,17.5,0.5069567635893206,Africa
10975798,Pangani,Adequate,Wami,Yes,46.14,162.52,11.0,16.5,0.004907464440312575,Africa
10975995,Pangani,Adequate,Wami,Yes,34.07,88.77,10.1,14.2,-0.5424940749208913,Africa
10975930,Pangani,Adequate,Wami,Yes,36.65,131.48,10.2,15.3,-0.4254852951734261,Africa
10976599,Pangani,Adequate,Wami,Yes,62.58,126.48,12.5,16.0,0.7504982935288121,Africa
10975988,Pangani,Adequate,Wami,Yes,46.3,133.17,11.2,15.2,0.012163822874263756,Africa
10975649,Pangani,Adequate,Wami,Yes,50.98,73.37,11.5,14.6,0.2244123070673403,Africa
10976464,Pangani,Adequate,Wami,Yes,51.15,159.7,11.5,16.0,0.23212218790341368,Africa
10975951,Pangani,Adequate,Wami,Yes,55.29,160.48,11.3,16.2,0.4198804623819045,Africa
10975747,Pangani,Adequate,Wami,Yes,71.32,166.82,12.9,17.2,1.1468768729834036,Africa
10976511,Pangani,Adequate,Wami,Yes,89.42,133.56,14.0,17.6,1.9677524208241488,Africa
10976113,Pangani,Adequate,Wami,Yes,43.22,,10.8,,-0.12752107697929937,Africa
10976182,Pangani,Adequate,Wami,Yes,33.61,142.76,9.9,17.5,-0.5633561054185015,Africa
10976242,Pangani,Adequate,Wami,Yes,79.66,188.79,13.4,17.4,1.5251145563531172,Africa
10976119,Pangani,Adequate,Wami,Yes,35.71,130.9,10.3,15.5,-0.4681164009728901,Africa
10975821,Pangani,Adequate,Wami,Yes,30.22,130.9,9.2,15.5,-0.7171001997378453,Africa
10975979,Pangani,Adequate,Wami,Yes,36.15,,10.0,,-0.448161415279524,Africa
10976499,Pangani,Adequate,Wami,Yes,40.97,148.26,10.5,16.0,-0.22956361745674003,Africa
10977895,Pangani,Adequate,Chemchem,Yes,21.53,,8.7,,-1.1112111671818272,Africa
10975170,Pangani,Adequate,Chemchem,Yes,19.54,,8.7,,-1.2014621252040971,Africa
10977921,Pangani,Adequate,Chemchem,Yes,22.2,73.02,8.9,13.0,-1.080825166239656,Africa
10978037,Pangani,Adequate,Chemchem,Yes,38.11,131.9,10.7,15.6,-0.35927102446362014,Africa
10978323,Pangani,Adequate,Chemchem,Yes,22.29,84.17,8.9,13.6,-1.0767434646205585,Africa
10978513,Pangani,Adequate,Chemchem,Yes,16.33,67.66,8.0,12.2,-1.3470428162852457,Africa
10978610,Pangani,Adequate,Chemchem,Yes,22.13,88.3,8.9,13.4,-1.0839998230545098,Africa
10978112,Pangani,Adequate,Chemchem,Yes,28.37,96.05,9.8,14.2,-0.8010018441304076,Africa
10978483,Pangani,Adequate,Chemchem,Yes,16.24,,8.2,,-1.3511245179043434,Africa
10977325,Pangani,Adequate,Chemchem,Yes,13.97,,7.8,,-1.4540741031860278,Africa
10978871,Pangani,Adequate,Chemchem,Yes,28.36,,9.5,,-0.8014553665325296,Africa
10977958,Pangani,Adequate,Chemchem,Yes,29.16,71.41,10.0,13.0,-0.7651735743627729,Africa
10978239,Pangani,Adequate,Chemchem,Yes,27.29,73.21,10.0,13.3,-0.8499822635595792,Africa
10978074,Pangani,Adequate,Chemchem,Yes,20.74,60.04,8.7,12.0,-1.147039436949462,Africa
10978386,Pangani,Adequate,Chemchem,Yes,21.94,61.62,8.7,11.8,-1.0926167486948268,Africa
10978012,Pangani,Adequate,Chemchem,Yes,21.94,,8.8,,-1.0926167486948268,Africa
10978011,Pangani,Adequate,Chemchem,Yes,36.53,100.67,10.5,14.5,-0.4309275639988895,Africa
10977666,Pangani,Adequate,Chemchem,Yes,27.34,,9.8,,-0.8477146515489694,Africa
10978537,Pangani,Adequate,Chemchem,Yes,25.48,52.01,9.2,11.5,-0.9320698183436537,Africa
10978535,Pangani,Adequate,Chemchem,Yes,30.26,73.55,9.1,13.0,-0.7152861101293574,Africa
10978274,Pangani,Adequate,Chemchem,Yes,26.38,72.6,9.7,13.2,-0.8912528021526774,Africa
10978342,Pangani,Adequate,Chemchem,Yes,32.49,100.45,10.3,14.4,-0.6141506144561607,Africa
10978360,Pangani,Adequate,Chemchem,Yes,25.43,72.42,9.2,13.0,-0.9343374303542634,Africa
10977671,Pangani,Adequate,Chemchem,Yes,21.59,57.04,9.0,12.5,-1.1084900327690954,Africa
10978115,Pangani,Adequate,Chemchem,Yes,26.76,77.72,9.5,13.0,-0.8740189508720428,Africa
10978199,Pangani,Adequate,Chemchem,Yes,26.71,,9.8,,-0.8762865628826527,Africa
10978245,Pangani,Adequate,Chemchem,Yes,27.82,,9.8,,-0.8259455762471154,Africa
10988600,Pangani,Adequate,Chemchem,Yes,23.49,,9.0,,-1.0223207763659234,Africa
10977925,Pangani,Adequate,Chemchem,Yes,27.12,201.95,9.7,18.5,-0.8576921443956524,Africa
10978341,Pangani,Adequate,Chemchem,Yes,28.38,57.01,10.0,12.2,-0.8005483217282857,Africa
10977907,Pangani,Adequate,Chemchem,Yes,24.48,44.07,9.1,11.5,-0.9774220585558495,Africa
10978333,Pangani,Adequate,Chemchem,Yes,30.25,51.89,10.0,12.7,-0.7157396325314794,Africa
10977898,Pangani,Adequate,Chemchem,Yes,27.73,41.88,9.5,11.3,-0.830027277866213,Africa
10978602,Pangani,Adequate,Chemchem,Yes,28.92,71.45,9.5,12.5,-0.7760581120136999,Africa
10977730,Pangani,Adequate,Chemchem,Yes,23.98,77.14,9.1,13.0,-1.0000981786619474,Africa
10977719,Pangani,Adequate,Chemchem,Yes,28.04,75.01,10.0,14.4,-0.8159680834004324,Africa
10978428,Pangani,Adequate,Chemchem,Yes,21.23,44.01,9.3,11.0,-1.124816839245486,Africa
10977718,Pangani,Adequate,Chemchem,Yes,24.3,62.19,9.3,12.0,-0.9855854617940447,Africa
10977709,Pangani,Adequate,Chemchem,Yes,19.31,58.13,8.1,11.4,-1.211893140452902,Africa
10977978,Pangani,Adequate,Chemchem,Yes,22.2,31.99,9.0,10.0,-1.080825166239656,Africa
10977681,Pangani,Adequate,Chemchem,Yes,26.36,73.59,9.2,12.7,-0.8921598469569213,Africa
10977696,Pangani,Adequate,Chemchem,Yes,43.67,,11.0,,-0.10711256888381111,Africa
10978212,Pangani,Adequate,Chemchem,Yes,46.21,173.82,11.3,17.6,0.008082121255166297,Africa
10977640,Pangani,Adequate,Chemchem,Yes,47.54,176.74,11.8,17.5,0.0684006007373867,Africa
10978087,Pangani,Adequate,Chemchem,Yes,39.39,138.81,11.0,16.5,-0.3012201569920094,Africa
10978225,Pangani,Adequate,Chemchem,Yes,48.23,201.92,11.7,18.3,0.09969364648380173,Africa
10978620,Pangani,Adequate,Chemchem,Yes,48.54,147.49,11.3,16.3,0.11375284094958255,Africa
10977722,Pangani,Adequate,Chemchem,Yes,39.09,138.21,10.5,15.4,-0.314825829055668,Africa
10977775,Pangani,Adequate,Chemchem,Yes,52.88,151.54,11.5,16.8,0.3105815634705127,Africa
10977779,Pangani,Adequate,Chemchem,Yes,37.95,165.1,11.0,17.0,-0.3665273828975713,Africa
10978457,Pangani,Adequate,Chemchem,Yes,41.95,,10.7,,-0.18511842204878792,Africa
10978487,Pangani,Adequate,Chemchem,Yes,35.83,159.31,10.6,16.5,-0.4626741321474267,Africa
10978540,Pangani,Adequate,Chemchem,Yes,36.75,155.29,10.5,15.5,-0.42095007115220645,Africa
10977631,Pangani,Adequate,Chemchem,Yes,52.73,223.49,11.5,18.0,0.30377872743868306,Africa
10977688,Pangani,Adequate,Chemchem,Yes,40.42,171.18,10.9,17.0,-0.2545073495734476,Africa
10978008,Pangani,Adequate,Chemchem,Yes,42.23,181.01,11.1,17.5,-0.17241979478937336,Africa
10978525,Pangani,Adequate,Chemchem,Yes,41.46,175.43,11.1,17.2,-0.20734101975276398,Africa
10977649,Pangani,Adequate,Chemchem,Yes,31.13,65.92,10.0,12.5,-0.6758296611447472,Africa
10977724,Pangani,Adequate,Chemchem,Yes,29.8,96.14,10.0,14.5,-0.7361481406269675,Africa
